Channelid,subscribercount,totalviews,channelname,title,uploader,channelurl,shortdescription
UCIrgcT__RSUZNNQ-9ranlMQ,6060.0,,Odia Medical Guru,Odia Medical Guru,Odia Medical Guru,https://www.youtube.com/channel/UCIrgcT__RSUZNNQ-9ranlMQ,"Hello Guys🌹 Jai Jagannath🙏🏻 ମୁଁ Drx.Janak💞Odia Medical Guru 💞Youtube Channel କୁ ସ୍ୱାଗତ ଜଣାଉଛି l❤️ Here we provides medical and health-related videos in the Odia language. The channel covers a wide range of topics, including information abou"
UCuN-VZdNyop6RLqTNQGiMdw,11100.0,,Chinu's Duniyaa🌍,Chinu's Duniyaa🌍,Chinu's Duniyaa🌍,https://www.youtube.com/channel/UCuN-VZdNyop6RLqTNQGiMdw,"""Hi, I'm Your Chinmaya ! Welcome to my channel where I share our thoughts in short and vlog vdos ! I'm passionate about making entertainment feeds and love connecting with you through my [content type, e.g., videos, vlogs, shorts]. .. Subsc"
UCqGpr3uBddYqcrbKZ7loF0Q,323000.0,,MEE Puch Puch,MEE Puch Puch,MEE Puch Puch,https://www.youtube.com/channel/UCqGpr3uBddYqcrbKZ7loF0Q,"Funny Odia Comedy video for entertainment. #odia #meepuchpuch For more comedy videos , do like share comment subscribe my Youtube channel. Works as a comedian. By profession lecturer and M. H. C https://youtu.be/1FAt9NM-zvA"
UCwWe3P5okRim0_CLW4OLTEw,15900.0,,Indian Baby Names,Indian Baby Names,Indian Baby Names,https://www.youtube.com/channel/UCwWe3P5okRim0_CLW4OLTEw,Hello Friends Welcome To My Youtube Channel Indian Baby Names I Am Dhanurjaya Pujari Baby names expert You can find here all types of unique baby boys name and baby girls name You will get for different language Odia Hindi English etc Relig
UCSA-TkTSr5WuPaWuHCT-_Eg,2340000.0,,Odia Gyana Bhakti,Odia Gyana Bhakti,Odia Gyana Bhakti,https://www.youtube.com/channel/UCSA-TkTSr5WuPaWuHCT-_Eg,"You will get too much odia tips in this channel . So be touch with me. ➖➖➖➖➖➖➖➖ My Channel is about 1. odia horoscope,Ajira rasifala,Odia zodiac sign prediction,odia monthly rashiphala,ମାସିକ ରାଶିଫଳ,ଦୈନିକ ରାଶିଫଳ 2. odia vastu tips,odia katha"
UCHoUA5QQuIjP7t3mbeMLUfg,66300.0,,Bidyasagar Classes-TET,Bidyasagar Classes-TET,Bidyasagar Classes-TET,https://www.youtube.com/channel/UCHoUA5QQuIjP7t3mbeMLUfg,"Welcome to Bidyasagar Classes - TET, your one-stop destination for all teaching entrance exam preparations in Odia language! We are a renowned coaching institute dedicated to helping aspiring teachers succeed in various teaching exams, incl"
UCGs-lL8PR6kjQwMCb4GvmlA,27200.0,,LR English Odia,LR English Odia,LR English Odia,https://www.youtube.com/channel/UCGs-lL8PR6kjQwMCb4GvmlA,Hi friends welcome to my channel 🙏 You can learn English from our channel 🤗 so do subscribe 👍🔔🔔🔔 for more helpful videos 🙏🙏 Give support ❤️
UCXAkVBzGgf83mtdgkQ4KhbA,8920.0,,Dreamy Future,Dreamy Future,Dreamy Future,https://www.youtube.com/channel/UCXAkVBzGgf83mtdgkQ4KhbA,"ନମସ୍କାର ଦର୍ଶକ ବନ୍ଧୁ 🙏 ମୁଁ ଆପମାନଙ୍କୁ ମୋର ' Dreamy Future ' channel କୁ ସ୍ଵାଗତ କରୁଛି । ମୁଁ ଏହି channel ରେ ଛୋଟ ଆଉ ବଡ ପିଲା 🙎👩‍🎓 ମାନଙ୍କ ପାଇଁ ଶିକ୍ଷା ପ୍ରଦାନ କରୁଛି । ଏହି channel ରେ ଆପଣମାନେ ବିଭିନ୍ନ ପ୍ରକାରର ଶିକ୍ଷା ଲାଭ କରି ପାରିବେ ଯଥା, 👉 Mathemetics 👉 E"
UCREIMUWOmBhG9DYhQZIrWcQ,1160.0,,b.boy_vlogs,b.boy_vlogs,b.boy_vlogs,https://www.youtube.com/channel/UCREIMUWOmBhG9DYhQZIrWcQ,
UCCypbDsmVhRCExtUwHxOD2A,1190.0,,AGS Study,AGS Study,AGS Study,https://www.youtube.com/channel/UCCypbDsmVhRCExtUwHxOD2A,"Telegram channel :- https://t.me/agsstudy ନମସ୍କାର! [Ags Study] କୁ ସ୍ୱାଗତ – ଆପଣଙ୍କ ସଫଳତା ପାଇଁ ଏକ ସରଳ ପଥ! 🌟 Are you preparing for competitive exams like OSSC, OPSC, CT, B.Ed, RI, AMIN, and more? This is the right place for you! ମୁଁ ତିଆରି କରେ "
UCNQSsdp0j9lXbjSk2XoUidQ,69.0,,My Journey,My Journey,My Journey,https://www.youtube.com/channel/UCNQSsdp0j9lXbjSk2XoUidQ,Welcome to my small world 🌏❤️
UCgyiNaJUqqYOWWWZbERRSGQ,1140.0,,Sa Rajamouli#@all fans,Sa Rajamouli#@all fans,Sa Rajamouli#@all fans,https://www.youtube.com/channel/UCgyiNaJUqqYOWWWZbERRSGQ,
UCqG6DTJ6OT_1QzJIWTgHURA,1250.0,,@EDUCATION KNOWLEDGE,@EDUCATION KNOWLEDGE,@EDUCATION KNOWLEDGE,https://www.youtube.com/channel/UCqG6DTJ6OT_1QzJIWTgHURA,"All GK. Education Knowledge, World gk, India gk, Odisha gk, odia grammar knowledge, English knowledge and most valuable knowledge 🙏🙏🙏🙏🙏🙏🙏🙏"
UCc5kVdvJVECBr94fOSq3NeQ,1020.0,,Rinky_lifestyle,Rinky_lifestyle,Rinky_lifestyle,https://www.youtube.com/channel/UCc5kVdvJVECBr94fOSq3NeQ,Jai Jagannath🙏
UCMBJhp3JydbpKSrZn0NPlqQ,1020.0,,Mo Odia Mo English (MOME),Mo Odia Mo English (MOME),Mo Odia Mo English (MOME),https://www.youtube.com/channel/UCMBJhp3JydbpKSrZn0NPlqQ,Mo odia Mo English (MOME) Founder --Ramakanta Editing and writing by - Ramakanta Follow me Instagram & subscribe my channel this channel made original video and best music 🎵 & sound & script write editing - kinemaster - & other by the mobil
UCIAHMyDKtoW6PbMk-owPjUw,12200.0,,@JUNIOR_GANESH,@JUNIOR_GANESH,@JUNIOR_GANESH,https://www.youtube.com/channel/UCIAHMyDKtoW6PbMk-owPjUw,"𝘏𝘦𝘭𝘭𝘰 𝘧𝘳𝘪𝘦𝘯𝘥 💗𝘸𝘦𝘭𝘤𝘰𝘮𝘦 𝘵𝘰 𝘮𝘺 𝘠𝘰𝘶𝘵𝘶𝘣𝘦 𝘤𝘩𝘢𝘯𝘯𝘦𝘭💗 𝘱𝘭𝘻_𝘭𝘪𝘬𝘦,𝘤𝘰𝘮𝘮𝘦𝘯𝘵,𝘴𝘩𝘢𝘳𝘦 & 🙏𝘴𝘶𝘣𝘴𝘤𝘳𝘪𝘣𝘦 𝘮𝘺 𝘠𝘰𝘶𝘵𝘶𝘣𝘦 𝘤𝘩𝘢𝘯𝘯𝘦𝘭🙏 ମୁଁ ପ୍ରତିଦିନ ଆପଣ ମାନଙ୍କ ପାଇଁ ନୂଆ ନୂଆ ଭିଡିଓ ବନେଇବାକୁ ଚେଷ୍ଟା କରିବି♥️ ଆପଣ ମାନଙ୍କ ଯଦି ଭିଡ଼ିଓ ଭଲ ଲାଗୁଥାଏ ତାହେଲେ 𝘭𝘪𝘬𝘦, 𝘴𝘩𝘢𝘳𝘦,𝘤𝘰𝘮𝘮𝘦𝘯𝘵 କରନ୍ତୁ ଏବଂ ଏ"
UCd2rYJKxaLFbJLoQtTcT8Bw,19700.0,,DREAMS ACADEMY- BEd Counseling Centre,DREAMS ACADEMY- BEd Counseling Centre ,DREAMS ACADEMY- BEd Counseling Centre,https://www.youtube.com/channel/UCd2rYJKxaLFbJLoQtTcT8Bw,"Hello Aspiring Teachers! If you are a teacher aspirant, you’re in the right place! We offer a B.Ed 2-Year Regular Course under various universities that are equivalent to Odisha standards and approved by UGC and NCTE. We provide this course"
UC5LOb0qZUEbZDIsRWRtbxiQ,188.0,,Traver boy lava,Traver boy lava,Traver boy lava,https://www.youtube.com/channel/UC5LOb0qZUEbZDIsRWRtbxiQ,Travele short content boy lava From odisha reel and post Story content traveler Travele video shot video Road video Hindi video shot 🤗 Shot raidr video short cootene Odia short video https://www.youtube.com/@Traveler-boyla 🥀short video cont
UCqazPZ2Bmv3csWNiSv376qA,28600.0,,ABC Laxmi TV,ABC Laxmi TV,ABC Laxmi TV,https://www.youtube.com/channel/UCqazPZ2Bmv3csWNiSv376qA,Students Mera Naam Hemani mam Hai . Aur Abhi Filhal Main Hous Wife Hoon .YouTube Video Banana Meri Ek Hobby Hai. AAP Sabhi Pyaare Students Se Meri Bas Yahi Guzaarish Hain ki Agar Aapko Hamari Video Achachhi Lage To Please Video Like & Share
UCp6foFGS317I2zCl11-57mw,212.0,,Puja decods,Puja decods,Puja decods,https://www.youtube.com/channel/UCp6foFGS317I2zCl11-57mw,Welcome to my you tube channel ❤️ aetha ma daily life style Blog #short video #reels Ae channel ra dakhipariba so ma channel ku like share comment and subscribe kariba#puja decods #Namaskar🙏#jaya jaganath ❤️💕😘✨My insta gram id itz_puja4878
UCsenUhJEAW3lhk53MBm7M0w,728.0,,EDUCATION VIDEO(COMPETITIVE EXAM💐💐),EDUCATION VIDEO(COMPETITIVE EXAM💐💐),EDUCATION VIDEO(COMPETITIVE EXAM💐💐),https://www.youtube.com/channel/UCsenUhJEAW3lhk53MBm7M0w,"Wel come to my youtube channel. All education knowledge available my channel. Odia grammar, otet exam,b.ed exam,ct exam,osstet exam.odia grammar short video available my channel.🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🌹🌹🌹"
UCakz2M51vk_z7bq2WI4tPIQ,2660.0,,HM DAS VLOGS,HM DAS VLOGS,HM DAS VLOGS,https://www.youtube.com/channel/UCakz2M51vk_z7bq2WI4tPIQ,Love forever ❤️
UCNLne3qiZh_0UmG-hP4S2Bg,17200.0,,B . ed PILA,B . ed PILA,B . ed PILA,https://www.youtube.com/channel/UCNLne3qiZh_0UmG-hP4S2Bg,""" Education is the most powerful weapon which you can use to change the world """
UCJA8rB2COOKVdpYLKpp2aRg,5300.0,,S sanjay production,S sanjay production,S sanjay production,https://www.youtube.com/channel/UCJA8rB2COOKVdpYLKpp2aRg,Official Contact -8895717387 Instagram-https://instagram.com/sanjaya.pal.794?igshid=ZGUzMzM3NWJiOQ==
UCJbv-RdDcyli55_94QKrvdw,45.0,,Payal Dailylife,Payal Dailylife,Payal Dailylife,https://www.youtube.com/channel/UCJbv-RdDcyli55_94QKrvdw,Jay Jagannath ❤️🙏🏻
UCq_fCHB9J3ZwKUHnE44riLw,1550000.0,,Chandan Biswal,Chandan Biswal,Chandan Biswal,https://www.youtube.com/channel/UCq_fCHB9J3ZwKUHnE44riLw,For business enquiries contact: bchandan70@gmail.com Its a odia comedy channel.
UCrNEibpQVgfj97O1E3ViuIg,1680000.0,,Sidharth Gold,Sidharth Gold,Sidharth Gold,https://www.youtube.com/channel/UCrNEibpQVgfj97O1E3ViuIg,"SIDHARTH GOLD is now on your Television Screen.... Sidharth TV Network launched all its 3 satellite TV channels- SIDHARTH TV, SIDHARTH BHAKTI & SIDHARTH GOLD.... ""Sidharth Gold"" ଚ୍ୟାନେଲ୍ ରେ ହଜାର ହଜାର ପୁରୁଣା ଏବଂ ନୂଆ ସୁପରହିଟ ଆଲବମ ଗୀତ, ଫିଲ୍ମ ଗ"
UCftKFZZ5o4QGXMQzTsyjdRw,1390000.0,,Raju Das Comedy,Raju Das Comedy,Raju Das Comedy,https://www.youtube.com/channel/UCftKFZZ5o4QGXMQzTsyjdRw,For Collaboration- rajudascomedy@gmail.com Its an Odia Comedy Channel...
UCY2jrEXlv-77uoyTkQeye_g,115000.0,,Rudra Empire,Rudra Empire,Rudra Empire,https://www.youtube.com/channel/UCY2jrEXlv-77uoyTkQeye_g,Listen Your Favourite Tune Here
UCZiKYUwDEM-KG0RNwbyfOBw,1130000.0,,Prapti Creations,Prapti Creations,Prapti Creations,https://www.youtube.com/channel/UCZiKYUwDEM-KG0RNwbyfOBw,"Prapti Creations, on going YouTube Channel promises you to give variety of songs with different taste of music and will present you various songs that covers all the aspects of the Odia music Industry such as, Odia sad Song, Odia romantic S"
UCE2TD6Sdkg-KHLz8ndyHFaQ,2700000.0,,Odia Bhaktidhara,Odia Bhaktidhara,Odia Bhaktidhara,https://www.youtube.com/channel/UCE2TD6Sdkg-KHLz8ndyHFaQ,"Welcome to a complete 24/7 ""Odia Bhakti"" Channel - “Odia Bhaktidhara” where we present a complete collection of Bhajans, Kirtans, Aaratis, Mantras,Prabachana, Different Purana Songs, Temple Video and a lot more of each & every Hindu God. Fa"
UCQzCFrC6t0zanyTRsg0tOTQ,1040000.0,,PK Creative World,PK Creative World,PK Creative World,https://www.youtube.com/channel/UCQzCFrC6t0zanyTRsg0tOTQ,PK Creative World wants to spared new Innovative idea to the comming generation pkcreativeworld@gmail.com for business inquiries only
UCSxWJFfczQOaIN8fwMZZPWg,4170.0,,ODIA COMEDY DHAMAKA,ODIA COMEDY DHAMAKA,ODIA COMEDY DHAMAKA,https://www.youtube.com/channel/UCSxWJFfczQOaIN8fwMZZPWg,
UC8ZEw3OxJztpFNCG_7ZoUyA,782000.0,,Biki Raki,Biki Raki,Biki Raki,https://www.youtube.com/channel/UC8ZEw3OxJztpFNCG_7ZoUyA,For Any Businesses enquires E-mail - bikiraki5@gmail.com WhatsApp - +91 9778503166 😉KEONJHER TOKA❤️ ଏହା ଏକ COMEDY & ACTING CHANNEL VIDEO ଗୁଡିକ ଭଲ ଲାଗିଲେ 😉LIKE SHERE 😍AND 😚SUBSCRIBE କରନ୍ତୁ 🤗🤗🤗 CREATE BY - BIKI RAKI
UCzhhvdUDJyVQL7qddS60lSg,3500000.0,,Namita Agrawal,Namita Agrawal,Namita Agrawal,https://www.youtube.com/channel/UCzhhvdUDJyVQL7qddS60lSg,"This official channel of NAMITA AGRAWAL is enriched with all Bhajans,Puranas,Mantras rendered by her. She has started her professional singing in 1990 & is still active in creating new melodious devotional content everyday. Every morning Na"
UCD-pyUzBrDqOGr85QqZhMtg,470000.0,,CKM eXplore,CKM eXplore,CKM eXplore,https://www.youtube.com/channel/UCD-pyUzBrDqOGr85QqZhMtg,For Business enquiry:- Mail- ckmexplorebusiness@gmail.com
UCQw8jRYfuc36pb2sOgOspNg,25600.0,,odia funny studio,odia funny studio,odia funny studio,https://www.youtube.com/channel/UCQw8jRYfuc36pb2sOgOspNg,Hii friends it's my first video
UCQJCVgBFcVEGuc871NZIrGA,7640.0,,Odisha viral video collecting,Odisha viral video collecting ,Odisha viral video collecting,https://www.youtube.com/channel/UCQJCVgBFcVEGuc871NZIrGA,
UCsgZCTFExXL5KSDj7E4lUmA,298000.0,,Gyan Tadka,Gyan Tadka,Gyan Tadka,https://www.youtube.com/channel/UCsgZCTFExXL5KSDj7E4lUmA,Description-: Hello my dear viewers. I am Gyana Ranjan a small artist of your favorite. Welcome to my YouTube channel. This is a comedy channel. always try to make you laugh in a unique way. You will find different types of comedy on my cha
UCrLSTeW0OxbHPuEzIYJ1sNg,278000.0,,A SUNIL,A SUNIL,A SUNIL,https://www.youtube.com/channel/UCrLSTeW0OxbHPuEzIYJ1sNg,"Hello my dear viewers. I am Sunil, a small artist of your favorite. Welcome to my YOUTUBE channel. On this channel you can enjoy watching my comedy. So guys do like ,share and subscribe now. Thanks For Your Big Support ►EMAIL ID : realstyli"
UCHlI0gUFidvcMi-gMIXqiUA,9320.0,,Rosy Kahani,Rosy Kahani,Rosy Kahani,https://www.youtube.com/channel/UCHlI0gUFidvcMi-gMIXqiUA,
UCZcTCReIFKlUN4t7BP7WD1g,65100.0,,AI Trader,AI Trader ,AI Trader,https://www.youtube.com/channel/UCZcTCReIFKlUN4t7BP7WD1g,"ଜୟ ଜଗନ୍ନାଥ!! ⭕‼️⭕ ଆମେ ଓଡ଼ିଆ ଭାରି ବଢିଆ 🚩 Welcome to my channel. The videos on the channel are created using Artificial intelligence. The videos are based on drama, fun and comedy. Please do not take the videos seriously because this is just "
UCuDfnlK2zuoT4ZdSZaI6MNg,311000.0,,Tukuna stylish Comedy,Tukuna stylish Comedy,Tukuna stylish Comedy,https://www.youtube.com/channel/UCuDfnlK2zuoT4ZdSZaI6MNg,
UC-P4MtgWcNcysMRhZHZ373A,15800.0,,TK Education Club,TK Education Club,TK Education Club,https://www.youtube.com/channel/UC-P4MtgWcNcysMRhZHZ373A,Hello Guys Welcome to TK education in this channel you will find Education related videos.
UCGcZuMx5iAR_FdrsEWeapeA,28800.0,,Jsp Spark,Jsp Spark ,Jsp Spark,https://www.youtube.com/channel/UCGcZuMx5iAR_FdrsEWeapeA,"In this Channel you will find all types of shorts vedio as well as New Place such as industry , Temple , River etc . And all types of new videos. So please like share and subscribe channel for more video and update. Soul asli I tell you ple"
UCJZONRZ2P1sqDWR9EC6-5hg,1650.0,,Ascii Academy,Ascii Academy,Ascii Academy,https://www.youtube.com/channel/UCJZONRZ2P1sqDWR9EC6-5hg,ASCii Academy is one of the finest institute in Balasore for computer science since 2017. Channel is created to provide a platform to learn all the subjects related in this field.
UC__u7jXKwEeE7oDixSvbMZw,165000.0,,Kahani Duniya Official,Kahani Duniya Official,Kahani Duniya Official,https://www.youtube.com/channel/UC__u7jXKwEeE7oDixSvbMZw,"This is an odia story Channel. We uploads educational stories, moral stories, aaima kahani and funny stories for our Viewers. ନମସ୍କାର ଏହା ଏକ ଓଡ଼ିଆ ଗପ ଚ୍ୟାନେଲ | ନୂଆ ନୂଆ ଓଡ଼ିଆ କାହାଣୀ ତଥା ଗପ ଦେଖିବା ପାଇଁ ଆମ ଚ୍ୟାନେଲ ""କାହାଣୀ ଦୁନିଆ Official ""କୁ Su"
UC1gNVVSdgCXRhKiidkYm3tw,34000.0,,A Sunil Vlogs,A Sunil Vlogs ,A Sunil Vlogs,https://www.youtube.com/channel/UC1gNVVSdgCXRhKiidkYm3tw,Subscribe To A Sunil Shorts For Intresting Comedy Videos
UCemdDB6KGDEfKSME6449jIw,356000.0,,MISTY Dipsy lifestyle,MISTY Dipsy lifestyle,MISTY Dipsy lifestyle,https://www.youtube.com/channel/UCemdDB6KGDEfKSME6449jIw,"ଆପଣ ମାନଙ୍କ ଭଲ ପାଇବା ହିଁ ଆମ ପାଇଁ ସବୁ କିଛି ,🙏🙏plz subscribe my YouTube channel 🙏🙏 🥰🥰👍👍🤫🤫🤫 👍❤️😭🥰👍 🙏🥰🤫🤫"
UC1q0Lm80LQ-jviXvz0-42JQ,3580.0,,Safety Gyani,Safety Gyani,Safety Gyani,https://www.youtube.com/channel/UC1q0Lm80LQ-jviXvz0-42JQ,"Hi friends Myself santosh in this channel I will upload video related to safety and health. If interested Please like, share and subscribe."
UCZUM-3vFmut8cpqUUi3aTJw,30200.0,,Gk Odia,Gk Odia,Gk Odia,https://www.youtube.com/channel/UCZUM-3vFmut8cpqUUi3aTJw,"Welcome to Odia Gk Channel. This is a Educational Channel. Here we provide all types of education video like Odisha Gk, India Gk, World Gk, Gk in Odia etc. Please, Like-Share-Comment-Subscribe Our Channel.🙏🙏🙏🙏🙏"
UCWELU5P9NGJvfb60xfTph2A,3560.0,,litik short video,litik short video,litik short video,https://www.youtube.com/channel/UCWELU5P9NGJvfb60xfTph2A,Hello friend in this channel we upload Odia funny video odiacomedy video odia entertainment videos 🙏🙏🙏🙏🙏🙏
UC-7mOkzwgxGe9ppR9awAJiw,1390.0,,Official Status,Official Status ,Official Status,https://www.youtube.com/channel/UC-7mOkzwgxGe9ppR9awAJiw,Hii Hello I'm Deva Welcome to my small youtube channel So why think • Dear friends please support • Dont forget to subscribe button If you enjoy the video Then plz LIKE COMMENTS SHARE t THANKS FOR COMING TO THE DESCRIPTION BOX
UCqc5xbC9ZTVQ5ymgA5uvpjg,26300.0,,ମୁଁ MANOJ,ମୁଁ MANOJ ,ମୁଁ MANOJ,https://www.youtube.com/channel/UCqc5xbC9ZTVQ5ymgA5uvpjg,I'm from Odisha 😍💗✨ ଆମେ ଓଡ଼ିଆ ଭାରି ବଢିଆ 😍💞 Multi reels & status💞 Ganjam Pila
UC0JRyJKGZDLFGDjZnUapQ8Q,2550.0,,Music 🎵🎵,Music 🎵🎵,Music 🎵🎵,https://www.youtube.com/channel/UC0JRyJKGZDLFGDjZnUapQ8Q,
UCESNgCLti-7Zex-nbf9QNvg,55300.0,,Odia dj Remix,Odia dj Remix,Odia dj Remix,https://www.youtube.com/channel/UCESNgCLti-7Zex-nbf9QNvg,
UCLTvIOf7UOtNEBxyvcjGU_g,437000.0,,LUCIFER REMIX,LUCIFER REMIX,LUCIFER REMIX,https://www.youtube.com/channel/UCLTvIOf7UOtNEBxyvcjGU_g,Welcome To Lucifer Remix Family 💖
UC-viq39FemykLAexVSaMp8g,161000.0,,Ocean Muzik,Ocean Muzik,Ocean Muzik,https://www.youtube.com/channel/UC-viq39FemykLAexVSaMp8g,"Welcome to OCEAN MUZIK, an ODIA Music Channel. We're working on several projects with eminent artists. Please support us by watching our videos & do like, comment ,share & subscribe. We'll be uploading new music videos in a regular interval"
UCYD6igHhrXnZwUKgza842Dw,833000.0,,OdishaR,OdishaR,OdishaR,https://www.youtube.com/channel/UCYD6igHhrXnZwUKgza842Dw,Odisha Ra channel OdishaR. Please do subscribe to our channel ! For queries please contact us at - mail.odishaR@gmail.com Whatsapp - 9019261231
UCHOnUnWRjyOWZIo2ZjU7HVg,26600.0,,Dj Papul,Dj Papul,Dj Papul,https://www.youtube.com/channel/UCHOnUnWRjyOWZIo2ZjU7HVg,"About DJ PAPUL For Business Inquiries : djpapul7377@gmail.com He, publicly known as DJ PAPUL, belongs to Bhubaneswar City in Odisha. He is a Music Producer, specially liked by people for his own DANCE MIX style in his music production. He, "
UCgJz3aBZCBHnidc-U-HMB-A,9620.0,,Dj Kiran Creations,Dj Kiran Creations,Dj Kiran Creations,https://www.youtube.com/channel/UCgJz3aBZCBHnidc-U-HMB-A,"HELLO FRIENDS WELCOME TO OUR YOUTUBE CHANNEL Dj Kiran Creations MY NAME IS Ashutosh Satapathy I AM FROM NAYAGARH, ODISHA, INDIA MY YOUTUBE CHANNEL NAME - Dj Kiran Creations Best Dj Collection Youtube Channel YOU CAN FIND HERE ALL TYPES DJ S"
UCWSOxI3w9iv5xHcTLqXQeoA,2510.0,,Bhoi Boy Rahul,Bhoi Boy Rahul,Bhoi Boy Rahul,https://www.youtube.com/channel/UCWSOxI3w9iv5xHcTLqXQeoA,Welcome to your youtube channel
UCd9qRNSkAdc1Qn7hoJ96NKA,74800.0,,ODIA VISUAL,ODIA VISUAL,ODIA VISUAL,https://www.youtube.com/channel/UCd9qRNSkAdc1Qn7hoJ96NKA,This is the channel where you can find odia remix and mashup visual video . 500 subscriber - 09/07/20 1k subscriber - 27/11/20 5k subscriber - 13/07/21 10k subscriber - 22/01/22 Contact Us : odiavisual@gmail.com
UCgIpWM60DZTUwgSKD4xJDAQ,73100.0,,Sambalpuria King,Sambalpuria King,Sambalpuria King,https://www.youtube.com/channel/UCgIpWM60DZTUwgSKD4xJDAQ,Mom Dad Lover
UCipLH0vfT9LlisBIrerY6Xw,9.0,,Sam D The Singer,Sam D The Singer,Sam D The Singer,https://www.youtube.com/channel/UCipLH0vfT9LlisBIrerY6Xw,I am an Odia Hip-hop Artist
